source,target
4427,3126
16812,600
6508,10736
5231,3379
5847,10468
11625,7995
8717,3426
8398,4293
15201,4844
6286,9907
15913,13303
7405,6741
13359,4817
4360,3939
16427,6590
3948,15744
8155,3605
6902,11276
8571,16658
3151,1781
13542,636
9279,1850
2318,13446
5483,1760
7016,10812
6046,12100
13136,3923
2186,5660
6342,2003
10293,7599
234,5777
36,11848
2207,16528
2734,16024
4482,3316
2508,12934
9156,10718
15880,6520
6613,14746
10785,4825
15807,12777
4099,12330
4387,6913
8398,15622
10459,11943
4404,10697
8341,11185
15390,15340
6979,11618
16852,11318
1577,8404
7331,1536
4553,11240
4473,716
16261,8888
3587,10613
8806,9588
5816,11811
10058,7131
13017,15124
1548,5483
13286,15953
11416,10122
16364,377
11405,6022
297,12080
14069,10847
12198,14541
6055,7158
15633,3937
4433,4257
5587,610
15455,8086
6337,15943
13403,191
6980,6946
8187,16163
13545,4505
4825,2039
16329,13447
8221,14853
14412,16456
9419,644
2858,16528
9588,13415
9853,13187
12288,3049
10536,7622
12657,14929
2613,6580
1029,371
7444,2374
6466,11308
274,13727
2688,99
16194,6254
5191,5000
2658,1425
5435,6709
16504,14524
6086,11467
10795,2326
10706,13594
2556,11669
9545,5489
756,3941
6653,16569
8171,4280
9536,2888
7366,13615
1581,15362
11271,8399
16178,13349
16852,7295
12609,9104
12022,8296
11463,13212
6245,14359
12320,16791
5127,7586
2535,15362
7312,5809
10732,13519
4455,9326
5358,15824
36,13800
15753,6071
16520,7336
609,14593
11279,11217
572,10085
12276,4535
3914,1387
4091,2612
8567,16272
2179,3885
11357,7987
5887,12233
6459,1842
9284,13678
11900,9665
2640,15029
10854,1218
6317,12883
15498,13723
16640,2915
13483,1017
15407,8368
10677,3175
8213,4729
14014,12239
9809,6730
7134,1748
10044,5783
6204,1877
6017,15912
8737,11592
895,7316
1218,8292
8994,14065
9934,10812
10266,13557
15358,7043
7544,5477
113,65
11925,5661
15416,4654
3779,4178
5868,3019
15139,13309
16262,15373
14021,11355
2940,2714
15080,10160
11477,6983
2364,3826
10625,2947
3937,15513
9999,16610
12373,13302
9020,5795
6349,4987
13568,11920
9970,4732
16772,9366
14211,1917
9172,15974
4897,7710
11357,3206
9467,4247
8537,381
11799,5823
4453,8997
7582,7296
11838,15060
799,6149
4646,319
777,15817
2408,3240
10229,7295
3940,2571
9647,545
14155,4603
6429,6755
2834,3506
9333,15633
4833,5534
7450,1231
14941,11718
797,15591
10786,16051
16240,12266
2375,9068
12496,1086
4404,2975
16152,14608
10527,4593
5380,7990
16642,9900
9781,16267
9208,8055
7638,191
929,15221
10059,15646
3798,3446
14043,12495
15777,8996
13286,14932
1671,9104
15440,8244
5715,404
4737,15777
4927,2108
3099,15835
15119,1977
6193,7303
15561,14056
13879,524
5105,5242
6701,12340
10373,2723
10797,2219
16063,1515
2293,7055
12509,8701
3898,2241
547,1005
10440,556
6088,6956
1955,12279
13779,15057
12250,8447
14584,5763
1747,11385
157,12057
12685,12501
5019,16662
15523,667
8676,14048
16366,5631
10495,11145
1861,12915
9887,2971
12994,16704
8286,3461
8222,2553
10587,3426
2770,8183
9365,825
13118,7951
1601,8886
4611,5667
14834,12898
3131,1766
1101,2822
14891,4628
873,7718
3081,4249
7475,10965
5921,8791
13101,8430
4660,1634
9152,9511
5008,8316
15354,5826
14022,12948
8950,15005
1561,11476
14640,339
9956,7775
10059,14252
1492,11694
13271,8371
2896,3403
199,11285
5246,3706
5354,12644
16629,9307
5729,5745
10749,7169
4074,10644
5759,4057
10605,3518
15035,15621
15710,13273
7790,9899
1915,10455
1493,15702
2147,4190
5731,5141
2664,9211
4552,14555
1365,498
12657,5742
2346,11254
14511,15213
9827,1593
3775,1159
6465,5998
9023,4825
3297,6333
14388,10127
12620,7868
8574,10055
13373,6106
8566,15966
3153,5349
7452,8273
1228,10061
9634,2430
8898,12683
3205,2048
14615,16646
11107,7889
7206,2802
1511,14976
6270,3136
807,4032
9264,6185
43,15273
10536,8776
9656,6392
4057,9371
5851,8977
12934,14786
14824,12017
3199,1881
1034,5814
13161,6176
10459,14868
5270,7418
14744,6597
2824,13727
502,8979
9627,13002
1887,16749
13376,2213
1363,13026
14753,15763
6929,15116
14255,9544
13684,15761
15803,8547
15962,8526
2907,8564
3442,3724
2311,14074
12893,13672
12438,3250
7329,3241
2488,10583
9119,6432
8427,15117
7725,12054
3390,6267
8958,4035
15276,16634
187,13318
3914,2104
6746,10667
3439,6578
14538,8954
3550,13854
1123,4250
6790,10042
11749,15944
14321,12932
12986,11704
15296,2785
16685,7299
7149,5999
15424,14599
1278,630
15791,11206
14728,14471
16103,2396
15578,6022
2783,3841
12960,3602
258,1770
3919,9739
6088,12414
13518,9594
16265,14539
4041,11961
2361,11018
16823,9619
3539,5097
3322,5595
7407,12311
16771,4266
3851,713
11010,14337
4546,11530
14055,6527
10223,10258
6118,3564
1861,6465
162,16634
9804,14018
8378,3541
10341,9194
9725,7720
16158,16099
6046,3304
12329,188
3702,3621
10545,11445
14683,11338
16621,8498
14131,5197
5155,10608
12162,16302
8693,205
12832,14295
15835,14816
11676,7506
16026,14395
577,3129
3893,11478
6189,12145
349,16300
974,15777
1679,4743
15954,6514
13499,2502
3043,3711
13854,6929
9404,6362
5264,364
6429,11570
12912,479
11028,4002
7334,4737
7405,1711
10257,11646
14932,14173
13092,10425
5744,4654
9321,16339
8789,9362
11172,8928
5234,4416
11983,10870
3719,6645
5645,14946
7812,188
10901,6017
11503,12061
1307,10475
12609,1671
12566,4192
10916,6206
2680,12851
1175,5477
4118,15035
4045,13945
1584,10359
16218,9438
9692,3841
15766,2527
15978,5890
4862,10177
772,10748
5726,13775
8355,12652
9627,5619
16118,2149
13371,3270
6067,6137
11327,3316
6142,14297
15154,2526
12123,7593
10783,4202
16657,16100
2809,7322
408,4451
4658,371
3004,10203
7846,10990
9668,2087
499,11056
12795,2802
15066,10563
4118,2404
10914,1133
9522,11369
9956,8053
8575,9603
2014,16050
300,6504
1746,11904
15433,10446
7699,9021
6134,3803
13140,15906
12771,7626
4313,1133
6353,13368
3439,16203
6638,8853
13309,8003
14331,41
11966,10520
3900,14072
14941,1435
8080,12838
10289,11506
8728,8382
4894,12617
12233,16296
12941,15365
15998,10262
12589,11336
11909,15680
2989,6388
7324,487
16080,4173
11650,8964
16654,11351
5219,3887
11731,16383
10739,10102
6664,7514
14325,12823
4040,13904
5738,1817
14676,3539
15874,2863
6367,16835
2787,6001
2236,4825
4689,12078
11639,14093
16245,5646
5969,9703
12066,10911
13341,14249
8224,3911
5085,11670
6251,6689
13389,4871
5932,14237
14190,3540
13865,3621
15120,11960
9502,14273
16688,2634
9581,9709
855,16214
15811,4129
12197,568
6713,11910
13187,1394
10336,15364
3617,7431
2397,452
12436,4430
11442,3447
1982,12172
11134,15233
11096,6994
1237,6875
15079,15716
1018,3699
4083,14120
11737,2635
3402,5502
1738,6212
6077,6749
11215,3639
11627,13187
2318,7790
1021,12430
7839,7811
5578,10080
10183,8424
15828,304
5426,14186
5942,7383
6941,14408
11286,14800
13735,985
2957,1318
6564,11960
3427,8176
4839,11
3297,15680
851,6699
12720,1164
9720,6259
1144,12968
15829,827
14909,7756
15250,9853
6196,16338
477,6031
9483,4006
3736,5257
10007,6046
2036,5356
1537,6200
3535,11513
9130,13740
12121,14951
2510,789
1844,6929
5862,13673
2942,4544
15662,6643
6514,16740
14429,7115
16822,16115
8717,11601
11723,11866
13336,11052
5118,1849
2218,11798
1889,4768
2405,16163
6620,8211
14889,12558
3031,4107
528,13123
11812,12273
7160,5071
2951,3314
12937,5034
5877,15679
8324,6188
3000,2712
12628,12403
6046,10067
13855,1763
14533,6422
3449,8310
9374,2776
2048,4961
5205,12409
4563,10930
16554,990
9785,10264
14485,10524
2405,4114
15523,7531
10407,9138
5475,13749
154,11766
14584,7310
1644,10052
4446,5904
8067,13530
5875,5982
12870,10852
3697,2451
6780,4957
8518,4412
6822,14698
9579,2048
10938,7748
15550,11237
1029,10075
11417,4533
2633,249
7581,1328
8761,10903
2359,1875
4499,8319
14784,8512
7601,2438
13710,3954
15689,5142
2017,12836
8398,653
16070,10019
14852,7917
10347,4059
10147,4624
10410,9472
16425,10904
2853,16752
15679,1209
6872,10444
7104,16841
7770,3184
9768,2373
5737,11206
11924,3856
5847,4240
7641,8524
1515,13882
11401,13572
8769,7168
12059,11491
8566,3971
15049,6848
9255,15648
1381,1895
1153,11759
5770,10446
1400,2487
15662,14711
10328,1875
13823,5714
13352,11872
3591,7257
7840,15340
2722,12443
4387,6840
1920,14838
11501,1324
14548,5402
10417,9415
7236,10577
9817,13369
14999,12482
11700,4350
10879,4204
3242,12923
9921,12188
14510,4526
6006,8636
4545,14911
14548,592
14097,197
7206,233
1576,11945
6659,8752
6615,16763
3582,6163
9292,2838
11715,12888
6487,15966
150,5762
3787,13118
11159,3273
4655,1456
5121,3956
888,8371
12043,3076
10561,5146
7157,14237
16118,11470
13579,3387
13404,5344
16737,13600
9827,10097
15528,6245
16745,9176
11731,6561
2357,14867
15076,8102
1904,1886
3957,3842
9768,10953
13257,1202
7057,2736
11939,16480
0,11576
12752,5153
2097,7106
16104,6505
3423,8397
3527,9252
11089,14178
10884,14786
1692,9228
15159,248
16147,13835
5542,6738
6798,16729
10248,9835
4327,89
1865,16176
3617,4563
6883,8412
8717,3518
8976,16622
4939,5107
12970,12351
4178,3427
15581,11389
156,1195
14850,5023
3205,9127
5882,11587
3622,9784
1713,10586
13712,10873
14687,1566
5281,13355
8687,13723
5075,841
14815,12936
13264,13220
16237,13091
16599,13238
13221,333
7145,3433
14467,9909
11539,9806
13278,2986
3541,10501
9296,2158
12477,12986
12198,9038
16185,10608
8327,3322
12776,2817
4375,9494
6966,8817
3563,9878
7336,10708
8565,164
4145,16012
7467,5422
7319,4545
3827,339
13163,8037
6987,12808
14668,10535
3547,4467
14335,17
2612,1671
2596,16140
3237,6863
6895,8861
16638,12581
3023,14148
8571,777
15105,12395
1265,16232
10309,13727
4828,1854
11328,4500
4414,11683
1762,3304
9430,16763
16481,8014
10270,10184
15215,4650
4993,2255
568,4657
15249,7093
7093,10015
2206,4447
14357,13290
16556,14832
1229,11669
11485,10064
6790,1102
13978,14610
16755,13439
981,11087
10217,14331
13269,6991
6797,162
7178,2631
7230,8247
8615,15972
8103,12388
14473,3504
15219,13804
1494,3494
14959,10899
14227,714
2215,1117
4660,81
2463,7274
1671,3636
1539,14520
6349,684
3882,299
2037,5877
15300,7634
12245,15836
296,2208
1086,8424
11845,10286
7159,4579
14467,979
13745,2956
15811,11975
3533,9983
12152,3312
5406,9751
13906,14171
12128,10477
13397,14825
7628,16054
1106,7914
16088,3795
8797,16199
2078,5344
3939,12640
8686,9938
4824,14349
9835,14100
11920,9711
11483,4932
13835,15410
13749,327
13269,2829
5095,3031
143,14935
11430,2237
16353,9198
12059,4723
15368,1769
10803,719
3439,16315
12142,16561
11109,1727
6872,4669
1679,14356
84,821
3785,16098
4213,8285
2020,3894
6526,14483
13190,3788
12986,16752
3948,7964
9117,10448
15566,5533
4160,7319
16661,2777
4087,16836
3340,3771
2404,261
6051,12321
977,6836
9909,4873
1671,16752
4609,2887
2572,8957
10756,13057
11815,8183
3770,6738
11777,12312
913,16614
401,16394
14628,2001
15012,11195
13676,10712
8554,2830
16792,6093
11503,2471
10337,7626
12609,1856
7170,2043
5517,4375
11256,14984
3052,2554
16767,6446
3376,13082
15466,1217
14533,4246
15502,9224
10074,1012
9939,3517
8752,16361
199,12492
8695,11510
16183,11420
15162,5929
12118,15918
11379,2104
11680,3019
6653,10807
9653,15076
3392,14538
5935,15625
3305,9739
11920,13592
3816,760
3119,2883
2697,10723
14015,591
9882,3369
16081,5631
1697,8114
4592,11100
5577,4528
8790,11922
2587,7659
9733,1205
9531,13047
644,7045
5235,12432
12231,9956
13200,1083
10790,2679
6944,2730
12920,6580
221,667
817,4527
16596,15898
7561,9140
6980,1743
12610,5067
7696,10461
16120,2180
12199,4580
893,15468
12119,16675
12953,13903
10884,11669
4560,6093
7303,5154
3302,14789
5387,8525
3201,14265
10091,9662
6384,1577
12997,6055
13696,15213
10248,16465
3345,9933
885,7512
10662,4590
12056,16521
2511,4909
2318,2768
4590,16778
12237,13507
8237,12398
14595,5943
12655,15188
3706,15386
9378,6699
14386,8975
7360,16492
12722,7869
3272,16243
16755,5645
2188,11389
6860,10716
4408,7027
14049,6617
16290,11657
10961,2677
14719,15362
13251,13606
2476,1217
677,4166
11866,2935
7996,4220
4027,11283
5190,7939
5480,15763
11166,10309
5173,9525
14349,8280
1246,14606
16605,5387
11720,6814
123,1758
15807,12323
6546,9835
11782,178
14199,16549
12059,3419
11089,5129
5963,1532
9727,5581
279,9825
3657,4287
9104,3540
2018,8718
1126,5274
3666,4480
729,2084
8120,3324
6046,11061
9875,1015
10563,9531
10610,14634
8187,3872
10011,16000
8176,331
406,11970
8433,10475
4233,5110
11681,9467
5735,8786
2037,15679
15208,10216
15807,11672
15470,5897
14441,4391
3080,3363
11555,5881
4690,16748
11548,2499
1863,8382
8571,10417
8921,3777
9707,3566
3289,11945
11497,3162
12003,15234
8104,12216
10142,14592
11926,16813
8214,16214
12674,11583
2272,15219
11450,10979
9069,13309
5483,11470
9819,30
9985,8445
2823,8008
1892,7819
4251,14876
2104,7645
11775,325
11039,6960
568,1263
10646,7379
15175,16554
10062,6389
272,9711
6381,9
7936,14019
11556,16244
12657,10574
3147,6168
2332,7251
7914,329
1515,9104
9274,3503
13726,7311
3767,11530
11214,126
6800,1065
3779,14145
12043,13993
5421,14320
5105,14868
6274,7511
12018,8743
10213,5625
11922,13641
5513,4551
1306,2863
673,6645
7780,7720
3798,15035
11502,4856
4021,41
3417,10208
13161,13329
15815,6347
3750,5676
938,12886
14127,2255
14975,8609
13345,14552
5751,6309
483,7971
3629,5720
2040,13649
6942,3636
9588,6187
16037,9747
6661,4792
12531,15695
8732,9774
12765,13561
5052,2759
8849,1669
1787,5754
6476,13057
1795,6316
6367,6547
3389,5929
10826,9708
7671,8201
4233,5386
11511,13987
1297,4088
4573,16663
6139,714
12773,2587
6035,1015
4951,984
15005,584
15051,406
9347,4360
1860,16374
1311,11893
11620,16340
9529,14935
13058,6992
16789,47
8041,8673
6954,2726
10884,8561
407,11528
11800,6115
15972,8599
6169,8014
3767,6669
5430,7871
10839,6253
7812,16221
6358,3121
12547,2068
3946,5996
314,6499
3237,9485
11927,12067
3369,5702
5315,10767
6440,4865
12531,14535
1437,1834
12870,9024
173,8998
11804,251
11103,7838
13028,5949
7775,15219
2694,16001
11166,12674
7923,6439
9378,12481
8408,14383
6605,5083
1493,304
8427,2287
5909,4999
4184,10932
10935,7646
11652,4582
15858,9689
13432,6268
2012,7056
11759,981
13443,9638
3139,2749
348,10375
7492,8605
11631,11308
1909,8661
15736,14726
7213,9679
13679,16544
3963,13744
1727,5622
8438,10930
9249,4681
7922,10475
2695,2729
4262,3719
10220,2542
12787,1843
10806,5882
12093,13727
6274,2241
13677,8051
9762,14245
15669,8903
15867,1756
4777,2854
11731,1448
577,9461
1353,4538
16208,10309
15583,8854
13124,9111
15272,1671
14393,610
4160,4542
9356,15562
15423,14496
12023,754
16063,12609
851,13779
15272,2274
91,2517
10777,13778
7035,9616
15069,12662
5887,1305
5868,6103
6226,5163
7613,16048
16126,1211
13133,13785
9954,16200
8346,14166
2565,5778
5770,13606
2818,14250
4526,2043
13018,15048
12634,16159
1537,4512
11434,14238
2732,12718
11167,12208
1326,11256
11784,12830
1478,6509
10269,12635
13579,6929
8818,9507
6483,6652
15323,14319
7991,8718
2862,13857
16331,15572
14723,12998
4792,9836
2556,12795
10162,1246
5111,12295
9679,4913
14821,14238
15155,14930
9989,287
2382,15242
6196,2529
9674,5676
16469,14504
10182,16798
11563,11677
9282,16237
6820,13271
2098,12981
7891,3937
10538,16675
13696,16610
7016,12687
16762,5618
15776,6755
9588,13751
10344,15736
4231,5696
1103,3148
12871,16000
5625,325
12549,16524
13632,13581
5657,538
11258,4422
1457,12337
1757,10885
10097,5010
16553,11898
7626,3217
7662,12697
3392,10296
13462,5065
13561,5122
7381,11507
13623,7444
13838,314
8187,12773
14124,15971
10,12177
10590,2760
4794,1771
11307,11822
6470,5516
11046,6735
8066,11686
6742,12738
11434,2500
4184,7932
9799,14380
8948,7224
12938,9965
7334,15777
7734,9551
1123,15819
5434,6874
9601,7791
1864,3540
11209,5399
11464,5690
9582,16669
677,15716
9773,10221
11979,9566
6035,2672
8262,4252
183,13942
6790,1365
532,14496
1641,10014
9784,16394
8166,1459
3149,11991
7066,10907
4658,642
5903,8697
9572,8420
15030,3983
4349,725
7727,7723
15227,10602
8956,11905
1453,3541
7016,13507
12874,7121
11207,8250
7349,10134
14918,10676
8835,10815
13767,8563
5810,2236
12282,4810
16520,3205
11315,9352
16275,4509
5854,5620
6626,1847
9228,983
11675,11746
6041,7446
4926,4007
2587,6688
2556,2404
2695,9248
1369,14244
12250,3290
7206,1515
6471,8795
2987,3810
7544,11863
12682,10586
15200,8631
3498,9264
9724,4284
12199,12182
15558,14373
4027,12637
4527,11340
4524,11791
5928,2146
8057,13656
3582,11159
1556,10622
1908,9791
2660,1882
7990,8036
16700,10209
12697,12207
13195,5272
12035,602
326,6127
8728,7892
7802,4399
12697,2175
9530,3017
12768,14953
15914,2007
16149,2956
16831,15646
16151,10535
591,10063
14983,1122
13101,12256
2683,7546
706,11187
12231,13871
12459,446
12657,2012
14064,7455
14639,8803
14372,10674
4609,5814
5353,3261
14456,16780
14575,4467
4909,7519
8284,4964
2279,11227
14479,3105
16798,14774
804,13388
12437,3985
6045,495
10150,16410
7282,1303
2616,7943
5118,16675
4182,5252
6164,12220
16194,4054
16326,7640
10858,16733
1059,11256
14074,5812
4118,14509
8080,13220
336,10921
8460,7821
16576,13742
15712,5772
6576,12833
14824,14238
4751,4669
7840,11402
2419,7545
15005,8567
14392,10262
1263,15813
9326,12674
3189,4813
7743,1409
1844,15225
10773,9377
7530,13231
2020,15010
5280,12981
9954,4540
11875,15030
13641,5775
11991,12945
3798,6586
9349,6573
14922,667
14231,7181
6070,4575
13176,2538
8869,1864
16004,5918
2535,13749
5075,9555
3988,65
9029,1754
6252,9899
3287,2689
11153,4941
11834,1683
15576,9545
12431,10712
14321,5180
7546,13783
11899,13104
8799,5462
12028,13889
3035,9060
1117,67
13487,9038
4915,6058
644,3261
1571,354
8161,11107
9189,16784
4122,14245
5512,16339
16240,5403
13882,11153
4189,8911
10442,1628
3770,4793
1118,1478
3064,14004
994,8553
6929,4007
9513,10772
5017,8807
2945,14963
3535,7463
12303,2057
12477,14190
7811,5114
13364,13051
7206,5139
11765,2414
6821,7295
5070,13298
14379,15318
12123,6669
15806,16061
8245,4606
8932,4376
10776,7029
13554,9748
13519,9078
1327,12611
3736,3622
5722,14825
13556,6877
3882,9588
16595,736
3419,4669
12405,11798
4050,2136
1187,16778
7336,5377
3632,669
5139,12795
345,15648
11986,13832
16843,1967
15989,13447
556,6172
6808,15338
3102,14119
10284,6260
7536,3624
8276,8253
3900,11796
12834,1263
10842,13191
9919,2709
15385,9046
7397,10373
10337,10852
3023,2795
12973,7989
3631,15212
515,10530
8359,14785
3374,6969
3803,4825
13561,9139
7446,4465
14475,7901
5102,5868
12357,8762
15045,11553
6070,13215
12657,11822
6981,7870
2091,9226
10328,4360
3095,15376
15273,10036
9078,497
10050,5355
13452,3059
12308,16800
10328,3939
6287,5542
3253,3530
3171,7036
11026,7752
3153,3666
4426,3102
12889,15531
16166,744
6272,9101
5129,8395
5329,3660
1971,3361
5929,11910
6487,13584
13047,11135
12989,11677
5287,7168
9634,10901
10376,2410
2310,11486
16771,284
4841,3988
9975,6967
14801,16639
3541,13630
1552,5142
14346,7636
3025,13691
8420,8574
2612,15035
4091,7841
16694,6274
15031,8203
14741,7165
7905,3313
13374,1590
7168,1925
971,2451
10284,12737
7822,607
2727,1530
336,12734
4726,15313
11866,2184
11759,14685
5241,10702
13751,757
6578,4393
1757,16856
7288,5142
8127,12832
2269,13916
7667,73
2408,375
5317,12592
15083,13599
15798,14220
15032,6778
15817,10417
2363,12062
9419,12622
4691,10593
7093,8088
6805,15245
14167,15710
15412,5045
3393,3565
9252,14866
1783,14350
10858,4731
14153,7966
13742,16110
10168,13996
9898,7584
2025,3493
9685,6791
13824,13085
11358,6905
14655,12874
7869,4465
4118,3636
14593,13100
9421,8291
15222,12474
10159,3712
13069,16200
9820,6488
3926,11865
11555,3870
16675,16725
8217,2138
10,311
6929,4656
15996,1863
5485,8888
11007,1230
1654,10927
3751,5183
15,13262
15518,12012
13940,2104
4654,15774
11784,12673
10290,4674
8355,10401
8629,11176
4057,7790
8867,10214
10026,14979
6390,4469
3153,4324
14709,6062
11387,11191
1996,2863
15079,9114
4658,15749
11931,15148
9198,10221
11256,16793
955,8464
4031,4502
6328,941
1961,2577
11759,9682
4852,13209
3569,6697
11201,5412
7096,10286
3151,5892
15405,16681
11981,9578
6302,15206
10238,4666
904,3576
3392,15989
11084,10949
656,16763
11792,14400
10623,9435
4540,10604
3918,15362
9255,5629
5493,14424
16464,15825
4184,7336
12477,2034
15940,14716
9559,4683
6945,11023
4717,6626
12617,459
3993,9723
12993,9863
6271,16098
3974,8598
8452,5528
11652,8277
1250,6383
14484,11502
6587,13014
8411,1654
5464,8778
12674,9317
12050,6764
2910,7389
8437,12547
12549,7763
12851,239
16241,13622
326,11095
11738,13996
11383,7614
13217,10125
8187,761
4630,8709
3547,12452
2692,7990
5717,14085
11828,16678
1705,5555
3636,12795
8752,15185
5847,830
6451,15369
1319,896
1030,1121
12286,8616
16667,14726
11630,11790
4404,4932
14710,5141
4184,8927
16654,14173
4710,3367
4290,6238
15769,16763
7780,5176
6942,2034
7366,8271
9085,10213
2337,2324
15835,864
3454,2796
15837,8647
1729,2361
14783,13960
3252,14658
5903,5984
6093,6938
3272,12404
16214,3268
15323,9770
16194,9711
16426,15254
7713,990
5242,15035
10970,14138
1315,12736
466,14491
7570,14771
8806,12952
6201,13966
9082,15027
402,10346
8949,14740
4280,8861
68,16678
3252,5110
11759,11458
8181,13398
4777,11221
6488,1147
9793,571
13736,9940
6186,6191
807,11038
6185,8990
8207,10930
7803,7006
1841,5232
4061,11791
6796,9724
12397,11540
4392,14458
13890,14653
954,2804
16209,4541
677,6836
5021,1015
785,5302
3447,10351
8711,10387
9419,2959
13631,2718
2913,1620
16290,922
8898,13692
11881,6644
10155,3231
11,6210
8791,10120
5123,6869
4208,11862
5110,8957
6348,5520
7265,9308
11517,3385
12477,1671
14770,1103
3035,4946
10457,4243
6879,1658
2282,15119
4619,12986
12424,5256
4824,12834
4590,1187
8933,3234
2465,4769
2915,16763
12059,4669
3140,5353
10165,2881
7206,7036
2404,11502
12490,7637
14885,13888
9005,15550
13445,10903
8102,7790
12300,14120
13060,2048
13488,13290
15104,2932
16137,10127
12069,13400
3080,8596
33,8591
10630,5460
11812,14327
5105,3540
14575,12715
3931,2404
10088,3932
13535,1428
2539,13144
11292,11258
13672,12912
830,15783
14525,8262
1248,10753
7924,7642
13138,278
15267,8567
851,15057
3511,6504
1782,14535
6679,5856
3740,7021
10032,1966
6044,13530
8925,494
1955,14510
3385,318
9304,5180
3297,8791
5165,3065
7016,16748
12477,16063
14894,13415
13444,10683
6155,6048
5754,8168
2532,16631
10897,8377
13906,7356
6222,16782
15624,4538
14063,9242
11631,5713
10292,1023
6371,15186
9842,4531
9207,15835
12762,70
789,15800
16111,9329
3253,5646
10677,9555
13111,11966
382,1909
15872,4751
14252,13792
3020,12967
14667,9174
9784,2723
11659,15188
12451,4198
15998,15769
14416,15800
233,12934
2654,2572
12265,14144
7093,13076
3427,11759
938,5489
13295,10937
9133,3918
16511,7506
5883,5037
5027,16671
3044,4099
4856,11943
6404,8616
2763,16543
16304,5918
16496,1239
16834,15767
14902,16772
13822,9424
12074,14849
12058,10567
11151,3344
9521,13425
15236,11499
5105,12934
3915,8383
5989,16530
5419,11677
7519,5837
1330,12787
2051,2567
12634,7859
8580,14557
6412,13442
5810,1644
2326,2006
12216,11921
5462,731
7290,6179
2780,1941
12922,5032
10613,5446
1697,3902
8194,3834
8506,16722
11502,8561
13960,7501
5234,4280
4791,13015
15,15242
15993,10425
4050,11228
15273,7652
15344,7828
1527,6241
1766,4251
3042,6574
12609,14868
12646,2414
10076,14085
8739,7375
11244,4975
413,12903
6392,5671
12502,1238
4156,2781
1663,8818
4773,9595
11772,14860
12851,12619
10445,15115
3879,2441
7671,13488
2612,3446
9246,1492
16287,7790
4538,10793
8151,3598
15858,13158
12118,6514
95,4173
2272,7775
15117,8200
6004,3944
2475,11919
12905,6155
13553,10458
14372,9153
15020,16674
16491,10474
12655,11896
8981,15541
11866,6266
13598,16308
15005,6228
2435,404
15415,10274
6297,14720
8591,13714
13320,10246
11708,7225
12674,4317
3425,14703
10457,13498
10884,6586
12115,6722
662,16457
14183,13770
6952,14427
14667,2195
13405,3346
12127,7795
7898,14493
9901,13274
14184,767
13760,11948
667,14502
15172,535
3577,6811
2073,9748
14283,757
14469,14685
193,6913
9635,2693
15183,433
12239,3803
8596,15610
11318,6228
13144,14962
1810,3193
11621,7248
3681,3481
2649,1049
3377,2676
7581,14539
13746,4176
4240,14912
1246,2442
7689,14501
6604,5367
1743,16197
10032,2310
14878,2895
13046,2125
10229,5883
6258,10319
10366,9839
15779,15777
14237,1866
12771,1877
1781,5892
16659,11417
9544,14557
12225,5875
14325,16101
4715,8121
11519,13311
1246,7692
11748,1255
11555,11234
5304,530
15409,8765
6040,3661
990,293
10990,15747
4280,1493
7242,3049
6046,8492
6483,9161
3539,7420
601,12645
1930,3885
14842,12546
15213,4444
6436,9470
12501,3197
13184,2311
7448,3866
10309,16661
10878,2084
13743,8143
7569,15375
8566,12547
10564,5952
9909,1391
7057,2438
5221,9739
6924,2138
60,16074
16641,16091
12617,10742
2465,8909
7170,15457
15950,140
13633,4201
7046,15949
11248,12719
13719,679
6824,11032
15281,16006
6302,1205
799,4466
7430,1035
3199,1651
714,5802
10284,10476
14031,14972
11790,704
11680,2143
788,200
1967,10599
3898,13575
15775,14015
3971,8280
7873,7224
10293,8239
9091,1271
2766,5485
5751,15875
8946,4371
10282,5556
15390,8639
3034,12106
4801,9610
9091,15143
4806,14065
3081,4448
12054,919
14894,8627
2234,6176
8090,2306
1287,2841
3764,11559
5119,15352
550,3576
7337,2468
15135,15462
12173,8279
12554,3684
8122,13667
651,2784
11318,4932
4646,3705
11966,4709
7687,650
11939,11226
89,9437
5071,1805
3080,1741
6499,10124
15743,8809
6522,9719
5336,10456
2234,6756
12799,2562
6011,9630
13852,11757
16135,10518
8484,12585
5924,5929
10669,5550
4025,10956
5329,13119
1710,3259
9404,3439
2814,7327
2271,3128
15534,245
8122,5482
16304,7599
15372,10601
2229,15385
2556,6942
13003,360
8960,12249
14399,8720
9952,10385
16547,2589
13545,3622
9253,9225
4674,880
6411,16484
15486,6304
13042,8101
9004,15398
10266,14204
14709,9898
6892,2684
14557,773
7811,12024
14901,5780
16576,9280
1221,2410
14484,4856
14173,15251
7356,2538
14958,6963
5518,11052
12481,5894
2381,6066
11358,11134
1377,2069
9177,13867
8981,14240
6691,13975
6046,10071
895,15852
9258,15439
11783,5075
7960,2391
4375,12955
16667,745
3386,16454
1963,6028
2573,4630
3709,9073
2151,5045
10427,3823
7840,472
7840,9101
644,12622
927,12058
15729,7551
16724,349
11521,7069
6857,3768
14941,10746
15418,11539
11143,12948
15676,15378
8179,7836
10578,4099
15868,1598
4681,10204
3997,12438
10264,12483
2221,5534
1288,6257
15329,5630
7036,1273
9980,723
13209,12791
2531,9967
13219,16057
13529,4286
2587,5205
4092,9673
10057,4502
10860,5208
8277,12963
7653,12162
1392,7084
3696,15326
5298,2107
