id,label
5797,1
5798,0
5799,0
5800,0
5801,0
5802,1
5803,0
5804,1
5805,0
5806,1
5807,1
5808,1
5809,0
5810,1
5811,0
5812,0
5813,1
5814,1
5815,1
5816,0
5817,0
5818,1
5819,0
5820,1
5821,1
5822,0
5823,0
5824,1
5825,0
5826,1
5827,1
5828,0
5829,0
5830,0
5831,0
5832,0
5833,1
5834,1
5835,0
5836,1
5837,1
5838,0
5839,0
5840,0
5841,0
5842,1
5843,1
5844,0
5845,0
5846,1
5847,0
5848,0
5849,0
5850,0
5851,1
5852,1
5853,0
5854,1
5855,1
5856,1
5857,1
5858,0
5859,0
5860,0
5861,1
5862,1
5863,1
5864,0
5865,1
5866,0
5867,1
5868,1
5869,0
5870,1
5871,0
5872,1
5873,1
5874,1
5875,0
5876,0
5877,0
5878,1
5879,0
5880,1
5881,0
5882,0
5883,1
5884,1
5885,1
5886,0
5887,1
5888,1
5889,1
5890,1
5891,0
5892,1
5893,0
5894,0
5895,0
5896,0
5897,1
5898,1
5899,1
5900,1
5901,1
5902,1
5903,0
5904,0
5905,1
5906,0
5907,1
5908,1
5909,1
5910,1
5911,1
5912,1
5913,1
5914,0
5915,0
5916,1
5917,0
5918,1
5919,0
5920,1
5921,0
5922,0
5923,0
5924,0
5925,0
5926,1
5927,1
5928,0
5929,0
5930,1
5931,0
5932,0
5933,0
5934,1
5935,1
5936,1
5937,1
5938,1
5939,0
5940,1
5941,0
5942,0
5943,0
5944,0
5945,1
5946,1
5947,0
5948,1
5949,0
5950,1
5951,0
5952,0
5953,1
5954,0
5955,1
5956,1
5957,1
5958,0
5959,0
5960,1
5961,0
5962,0
5963,0
5964,1
5965,1
5966,0
5967,0
5968,0
5969,0
5970,1
5971,1
5972,0
5973,1
5974,0
5975,0
5976,0
5977,0
5978,0
5979,0
5980,1
5981,0
5982,1
5983,0
5984,0
5985,0
5986,1
5987,0
5988,0
5989,0
5990,0
5991,1
5992,0
5993,1
5994,1
5995,0
5996,0
5997,1
5998,0
5999,1
6000,0
6001,0
6002,0
6003,0
6004,1
6005,1
6006,1
6007,0
6008,0
6009,0
6010,1
6011,1
6012,0
6013,1
6014,1
6015,0
6016,0
6017,0
6018,1
6019,1
6020,0
6021,1
6022,0
6023,1
6024,1
6025,0
6026,1
6027,0
6028,0
6029,1
6030,0
6031,1
6032,1
6033,1
6034,0
6035,1
6036,0
6037,1
6038,1
6039,0
6040,0
6041,0
6042,1
6043,1
6044,0
6045,0
6046,0
6047,1
6048,1
6049,1
6050,1
6051,1
6052,0
6053,0
6054,1
6055,1
6056,0
6057,1
6058,0
6059,0
6060,0
6061,1
6062,0
6063,1
6064,1
6065,0
6066,1
6067,1
6068,1
6069,1
6070,0
6071,1
6072,0
6073,1
6074,1
6075,1
6076,1
6077,0
6078,1
6079,0
6080,1
6081,0
6082,1
6083,1
6084,0
6085,0
6086,1
6087,0
6088,1
6089,0
6090,0
6091,1
6092,1
6093,1
6094,0
6095,0
6096,1
6097,0
6098,1
6099,0
6100,0
6101,1
6102,1
6103,1
6104,0
6105,0
6106,0
6107,0
6108,1
6109,1
6110,1
6111,1
6112,1
6113,1
6114,0
6115,0
6116,1
6117,1
6118,1
6119,1
6120,1
6121,1
6122,1
6123,0
6124,1
6125,0
6126,1
6127,0
6128,0
6129,1
6130,1
6131,1
6132,0
6133,0
6134,0
6135,1
6136,1
6137,1
6138,0
6139,0
6140,1
6141,0
6142,0
6143,1
6144,1
6145,0
6146,0
6147,1
6148,0
6149,0
6150,1
6151,1
6152,1
6153,1
6154,0
6155,0
6156,1
6157,1
6158,1
6159,1
6160,1
6161,0
6162,0
6163,1
6164,0
6165,0
6166,0
6167,0
6168,0
6169,1
6170,0
6171,0
6172,1
6173,0
6174,1
6175,0
6176,1
6177,0
6178,0
6179,0
6180,1
6181,1
6182,1
6183,1
6184,1
6185,1
6186,0
6187,1
6188,1
6189,0
6190,0
6191,0
6192,0
6193,0
6194,1
6195,0
6196,0
6197,0
6198,0
6199,1
6200,0
6201,0
6202,1
6203,1
6204,0
6205,0
6206,0
6207,0
6208,0
6209,1
6210,1
6211,0
6212,1
6213,0
6214,0
6215,0
6216,1
6217,1
6218,1
6219,1
6220,1
6221,1
6222,1
6223,0
6224,1
6225,1
6226,1
6227,1
6228,1
6229,1
6230,1
6231,0
6232,1
6233,0
6234,0
6235,1
6236,1
6237,1
6238,1
6239,0
6240,0
6241,0
6242,0
6243,0
6244,0
6245,1
6246,0
6247,1
6248,0
6249,1
6250,1
6251,0
6252,0
6253,1
6254,1
6255,1
6256,1
6257,0
6258,0
6259,1
6260,0
6261,0
6262,1
6263,1
6264,0
6265,0
6266,1
6267,0
6268,1
6269,0
6270,0
6271,1
6272,1
6273,0
6274,0
6275,1
6276,0
6277,0
6278,0
6279,0
6280,0
6281,0
6282,0
6283,1
6284,1
6285,1
6286,1
6287,0
6288,1
6289,1
6290,1
6291,1
6292,0
6293,1
6294,0
6295,0
6296,1
6297,0
6298,1
6299,0
6300,1
6301,0
6302,0
6303,1
6304,1
6305,1
6306,1
6307,1
6308,1
6309,1
6310,1
6311,1
6312,1
6313,0
6314,0
6315,0
6316,1
6317,1
6318,0
6319,0
6320,0
6321,1
6322,0
6323,0
6324,0
6325,0
6326,1
6327,1
6328,1
6329,1
6330,1
6331,0
6332,1
6333,1
6334,0
6335,1
6336,1
6337,1
6338,0
6339,0
6340,0
6341,0
6342,1
6343,1
6344,1
6345,0
6346,1
6347,1
6348,1
6349,0
6350,1
6351,0
6352,0
6353,0
6354,0
6355,1
6356,0
6357,1
6358,0
6359,0
6360,0
6361,0
6362,1
6363,0
6364,0
6365,0
6366,0
6367,1
6368,0
6369,1
6370,1
6371,1
6372,1
6373,0
6374,0
6375,1
6376,1
6377,1
6378,1
6379,0
6380,0
6381,0
6382,0
6383,1
6384,1
6385,0
6386,1
6387,1
6388,0
6389,0
6390,0
6391,0
6392,1
6393,0
6394,1
6395,1
6396,1
6397,0
6398,1
6399,0
6400,0
6401,0
6402,0
6403,1
6404,0
6405,1
6406,0
6407,0
6408,0
6409,0
6410,1
6411,0
6412,0
6413,1
6414,1
6415,0
6416,1
6417,1
6418,0
6419,0
6420,0
6421,0
6422,0
6423,0
6424,0
6425,0
6426,0
6427,0
6428,0
6429,0
6430,1
6431,0
6432,0
6433,1
6434,0
6435,1
6436,1
6437,1
6438,1
6439,1
6440,1
6441,0
6442,0
6443,0
6444,0
6445,0
6446,1
6447,0
6448,1
6449,1
6450,1
6451,0
6452,1
6453,1
6454,1
6455,1
6456,1
6457,0
6458,0
6459,1
6460,0
6461,0
6462,0
6463,0
6464,0
6465,0
6466,0
6467,0
6468,0
6469,0
6470,1
6471,1
6472,0
6473,0
6474,1
6475,1
6476,0
6477,1
6478,1
6479,1
6480,1
6481,0
6482,1
6483,0
6484,0
6485,1
6486,1
6487,1
6488,1
6489,1
6490,1
6491,0
6492,1
6493,0
6494,1
6495,0
6496,0
6497,1
6498,0
6499,1
6500,0
6501,0
6502,1
6503,0
6504,1
6505,1
6506,0
6507,0
6508,1
6509,1
6510,0
6511,0
6512,1
6513,1
6514,0
6515,0
6516,1
6517,1
6518,1
6519,0
6520,0
6521,1
6522,1
6523,1
6524,0
6525,0
6526,0
6527,0
6528,1
6529,0
6530,0
6531,1
6532,0
6533,1
6534,0
6535,0
6536,0
6537,1
6538,1
6539,1
6540,0
6541,0
6542,1
6543,1
6544,0
6545,1
6546,0
6547,1
6548,0
6549,0
6550,0
6551,1
6552,0
6553,0
6554,1
6555,1
6556,1
6557,1
6558,0
6559,0
6560,1
6561,1
6562,0
6563,0
6564,1
6565,1
6566,1
6567,1
6568,1
6569,0
6570,1
6571,1
6572,0
6573,0
6574,0
6575,0
6576,1
6577,1
6578,0
6579,1
6580,0
6581,1
6582,0
6583,0
6584,1
6585,1
6586,0
6587,0
6588,0
6589,0
6590,0
6591,1
6592,1
6593,0
6594,0
6595,1
6596,1
6597,1
6598,1
6599,0
6600,0
6601,0
6602,0
6603,0
6604,0
6605,0
6606,0
6607,1
6608,1
6609,0
6610,1
6611,1
6612,1
6613,0
6614,1
6615,0
6616,0
6617,0
6618,1
6619,1
6620,0
6621,1
6622,1
6623,1
6624,1
6625,1
6626,1
6627,1
6628,1
6629,1
6630,1
6631,0
6632,0
6633,0
6634,0
6635,0
6636,1
6637,1
6638,1
6639,0
6640,0
6641,1
6642,1
6643,1
6644,1
6645,1
6646,1
6647,1
6648,0
6649,1
6650,0
6651,1
6652,1
6653,0
6654,0
6655,0
6656,0
6657,1
6658,1
6659,0
6660,0
6661,0
6662,1
6663,0
6664,1
6665,0
6666,1
6667,0
6668,1
6669,0
6670,0
6671,0
6672,1
6673,1
6674,0
6675,0
6676,0
6677,1
6678,0
6679,1
6680,0
6681,0
6682,1
6683,0
6684,0
6685,0
6686,0
6687,0
6688,1
6689,0
6690,0
6691,1
6692,1
6693,1
6694,1
6695,0
6696,1
6697,1
6698,1
6699,0
6700,0
6701,1
6702,0
6703,1
6704,0
6705,0
6706,0
6707,1
6708,1
6709,0
6710,0
6711,1
6712,1
6713,0
6714,0
6715,1
6716,0
6717,0
6718,1
6719,0
6720,1
6721,1
6722,0
6723,0
6724,1
6725,1
6726,1
6727,0
6728,1
6729,1
6730,0
6731,1
6732,1
6733,0
6734,0
6735,0
6736,0
6737,0
6738,1
6739,0
6740,1
6741,1
6742,1
6743,0
6744,0
6745,0
6746,1
6747,0
6748,1
6749,1
6750,1
6751,1
6752,1
6753,0
6754,0
6755,1
6756,0
6757,0
6758,1
6759,0
6760,1
6761,0
6762,0
6763,1
6764,0
6765,1
6766,1
6767,0
6768,0
6769,0
6770,0
6771,1
6772,0
6773,0
6774,0
6775,0
6776,1
6777,0
6778,1
6779,0
6780,0
6781,0
6782,1
6783,0
6784,1
6785,1
6786,0
6787,1
6788,1
6789,0
6790,0
6791,1
6792,0
6793,0
6794,1
6795,0
6796,0
6797,0
6798,1
6799,0
6800,1
6801,1
6802,1
6803,0
6804,0
6805,1
6806,0
6807,0
6808,1
6809,1
6810,1
6811,0
6812,0
6813,0
6814,0
6815,1
6816,1
6817,0
6818,1
6819,1
6820,1
6821,0
6822,0
6823,1
6824,0
6825,0
6826,1
6827,0
6828,1
6829,1
6830,1
6831,1
6832,1
6833,0
6834,0
6835,0
6836,0
6837,1
6838,1
6839,1
6840,1
6841,1
6842,0
6843,0
6844,0
6845,0
6846,0
6847,1
6848,0
6849,1
6850,1
6851,0
6852,1
6853,0
6854,0
6855,1
6856,0
6857,1
6858,1
6859,1
6860,1
6861,0
6862,0
6863,0
6864,1
6865,1
6866,0
6867,1
6868,0
6869,1
6870,0
6871,1
6872,0
6873,0
6874,1
6875,0
6876,0
6877,1
6878,1
6879,1
6880,1
6881,1
6882,0
6883,0
6884,1
6885,0
6886,1
6887,1
6888,0
6889,1
6890,0
6891,1
6892,0
6893,1
6894,0
6895,1
6896,0
6897,0
6898,1
6899,0
6900,0
6901,0
6902,0
6903,0
6904,0
6905,0
6906,1
6907,0
6908,0
6909,0
6910,1
6911,0
6912,1
6913,0
6914,0
6915,0
6916,0
6917,1
6918,1
6919,1
6920,0
6921,0
6922,1
6923,0
6924,1
6925,0
6926,1
6927,1
6928,1
6929,1
6930,1
6931,0
6932,0
6933,1
6934,0
6935,0
6936,1
6937,0
6938,0
6939,1
6940,0
6941,1
6942,0
6943,1
6944,0
6945,0
6946,1
6947,0
6948,0
6949,1
6950,0
6951,1
6952,0
6953,1
6954,0
6955,1
6956,1
6957,0
6958,1
6959,0
6960,0
6961,1
6962,1
6963,1
6964,1
6965,0
6966,1
6967,1
6968,0
6969,0
6970,0
6971,0
6972,1
6973,1
6974,0
6975,0
6976,0
6977,0
6978,1
6979,0
6980,1
6981,0
6982,0
6983,1
6984,1
6985,0
6986,1
6987,1
6988,0
6989,0
6990,0
6991,1
6992,0
6993,0
6994,0
6995,0
6996,0
6997,0
6998,1
6999,1
7000,0
7001,1
7002,0
7003,0
7004,1
7005,1
7006,0
7007,1
7008,0
7009,1
7010,0
7011,1
7012,1
7013,0
7014,0
7015,0
7016,0
7017,0
7018,1
7019,0
7020,1
7021,0
7022,1
7023,1
7024,0
7025,1
7026,1
7027,0
7028,1
7029,1
7030,0
7031,1
7032,0
7033,0
7034,1
7035,1
7036,1
7037,1
7038,0
7039,0
7040,1
7041,0
7042,0
7043,0
7044,0
7045,1
7046,0
7047,1
7048,0
7049,0
7050,1
7051,1
7052,1
7053,0
7054,0
7055,1
7056,1
7057,0
7058,1
7059,1
7060,1
7061,1
7062,0
7063,0
7064,0
7065,0
7066,1
7067,0
7068,0
7069,0
7070,0
7071,1
7072,1
7073,1
7074,1
7075,1
7076,1
7077,0
7078,1
7079,0
7080,0
7081,0
7082,0
7083,1
7084,1
7085,0
7086,1
7087,0
7088,0
7089,1
7090,1
7091,1
7092,0
7093,1
7094,1
7095,1
7096,0
7097,1
7098,0
7099,1
7100,0
7101,1
7102,1
7103,0
7104,1
7105,0
7106,0
7107,1
7108,0
7109,0
7110,1
7111,1
7112,1
7113,0
7114,1
7115,1
7116,1
7117,1
7118,0
7119,1
7120,0
7121,1
7122,0
7123,1
7124,0
7125,1
7126,0
7127,1
7128,0
7129,0
7130,1
7131,0
7132,0
7133,1
7134,1
7135,1
7136,1
7137,0
7138,0
7139,1
7140,1
7141,0
7142,0
7143,1
7144,1
7145,0
7146,1
7147,1
7148,1
7149,0
7150,0
7151,0
7152,0
7153,1
7154,1
7155,1
7156,0
7157,0
7158,0
7159,0
7160,0
7161,1
7162,1
7163,0
7164,1
7165,1
7166,0
7167,0
7168,1
7169,0
7170,0
7171,0
7172,0
7173,0
7174,1
7175,1
7176,0
7177,1
7178,1
7179,1
7180,0
7181,1
7182,1
7183,0
7184,0
7185,1
7186,0
7187,1
7188,0
7189,1
7190,0
7191,0
7192,0
7193,0
7194,0
7195,0
7196,1
7197,1
7198,1
7199,1
7200,0
7201,1
7202,0
7203,0
7204,0
7205,0
7206,0
7207,0
7208,0
7209,0
7210,1
7211,0
7212,1
7213,1
7214,0
7215,0
7216,0
7217,1
7218,1
7219,0
7220,0
7221,0
7222,0
7223,0
7224,0
7225,0
7226,1
7227,0
7228,1
7229,0
7230,1
7231,0
7232,1
7233,0
7234,1
7235,1
7236,1
7237,0
7238,1
7239,0
7240,1
7241,1
7242,1
7243,0
7244,0
7245,1
7246,1
7247,0
7248,0
7249,0
7250,0
7251,1
7252,1
7253,0
7254,1
7255,0
7256,1
7257,1
7258,0
7259,0
7260,1
7261,0
7262,0
7263,0
7264,1
7265,1
7266,0
7267,0
7268,1
7269,0
7270,0
7271,1
7272,0
7273,0
7274,0
7275,0
7276,1
7277,0
7278,0
7279,0
7280,1
7281,1
7282,0
7283,0
7284,1
7285,1
7286,0
7287,1
7288,1
7289,0
7290,0
7291,1
7292,1
7293,0
7294,1
7295,0
7296,1
7297,1
7298,1
7299,0
7300,0
7301,1
7302,1
7303,0
7304,0
7305,0
7306,1
7307,0
7308,1
7309,0
7310,1
7311,0
7312,1
7313,1
7314,1
7315,0
7316,1
7317,0
7318,0
7319,0
7320,0
7321,1
7322,0
7323,1
7324,0
7325,0
7326,0
7327,1
7328,0
7329,0
7330,1
7331,0
7332,0
7333,1
7334,1
7335,0
7336,0
7337,0
7338,1
7339,0
7340,0
7341,0
7342,0
7343,1
7344,0
7345,1
7346,0
7347,1
7348,0
7349,1
7350,0
7351,0
7352,1
7353,0
7354,0
7355,1
7356,1
7357,1
7358,1
7359,1
7360,0
7361,1
7362,0
7363,1
7364,0
7365,0
7366,0
7367,0
7368,0
7369,1
7370,1
7371,1
7372,0
7373,0
7374,0
7375,1
7376,1
7377,0
7378,1
7379,0
7380,1
7381,1
7382,0
7383,1
7384,1
7385,0
7386,1
7387,0
7388,0
7389,0
7390,0
7391,1
7392,0
7393,0
7394,0
7395,0
7396,0
7397,0
7398,0
7399,1
7400,1
7401,0
7402,1
7403,1
7404,1
7405,1
7406,1
7407,1
7408,0
7409,1
7410,0
7411,0
7412,0
7413,1
7414,1
7415,1
7416,0
7417,1
7418,1
7419,0
7420,1
7421,1
7422,1
7423,0
7424,0
7425,0
7426,1
7427,0
7428,0
7429,1
7430,0
7431,0
7432,1
7433,1
7434,1
7435,0
7436,1
7437,1
7438,0
7439,1
7440,1
7441,1
7442,1
7443,0
7444,0
7445,1
7446,0
7447,0
7448,0
7449,0
7450,0
7451,1
7452,1
7453,0
7454,0
7455,1
7456,1
7457,1
7458,0
7459,0
7460,0
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0
7467,0
7468,1
7469,0
7470,0
7471,0
7472,0
7473,1
7474,0
7475,0
7476,0
7477,1
7478,0
7479,1
7480,0
7481,0
7482,1
7483,0
7484,0
7485,1
7486,1
7487,0
7488,1
7489,0
7490,0
7491,1
7492,0
7493,0
7494,1
7495,1
7496,1
7497,1
7498,0
7499,0
7500,0
7501,1
7502,0
7503,0
7504,0
7505,0
7506,0
7507,0
7508,0
7509,0
7510,0
7511,1
7512,0
7513,1
7514,1
7515,1
7516,0
7517,1
7518,0
7519,0
7520,1
7521,1
7522,1
7523,0
7524,1
7525,0
7526,1
7527,0
7528,1
7529,0
7530,1
7531,0
7532,0
7533,1
7534,1
7535,1
7536,0
7537,1
7538,0
7539,0
7540,0
7541,0
7542,1
7543,1
7544,0
7545,0
7546,1
7547,1
7548,0
7549,0
7550,0
7551,0
7552,1
7553,0
7554,1
7555,1
7556,0
7557,1
7558,0
7559,0
7560,1
7561,0
7562,1
7563,1
7564,1
7565,0
7566,1
7567,0
7568,0
7569,0
7570,1
7571,1
7572,1
7573,0
7574,0
7575,1
7576,1
7577,0
7578,0
7579,1
7580,0
7581,1
7582,1
7583,0
7584,1
7585,1
7586,0
7587,1
7588,0
7589,0
7590,1
7591,0
7592,1
7593,0
7594,0
7595,1
7596,1
7597,1
7598,0
7599,0
7600,1
7601,0
7602,0
7603,1
7604,0
7605,1
7606,1
7607,0
7608,0
7609,1
7610,0
7611,1
7612,1
7613,1
7614,1
7615,1
7616,1
7617,0
7618,1
7619,1
7620,1
7621,0
7622,1
7623,0
7624,1
7625,0
7626,0
7627,0
7628,1
7629,0
7630,1
7631,1
7632,0
7633,1
7634,1
7635,1
7636,1
7637,0
7638,0
7639,1
7640,1
7641,0
7642,1
7643,1
7644,0
7645,1
7646,0
7647,1
7648,1
7649,0
7650,1
7651,1
7652,0
7653,0
7654,1
7655,1
7656,1
7657,0
7658,0
7659,1
7660,0
7661,0
7662,1
7663,1
7664,0
7665,1
7666,0
7667,1
7668,1
7669,1
7670,0
7671,0
7672,1
7673,0
7674,0
7675,0
7676,1
7677,0
7678,1
7679,1
7680,1
7681,0
7682,0
7683,1
7684,1
7685,0
7686,0
7687,1
7688,0
7689,1
7690,1
7691,0
7692,1
7693,0
7694,0
7695,1
7696,0
7697,1
7698,1
7699,1
7700,1
7701,0
7702,1
7703,1
7704,1
7705,1
7706,0
7707,0
7708,1
7709,1
7710,0
7711,0
7712,0
7713,1
7714,1
7715,0
7716,1
7717,0
7718,1
7719,0
7720,0
7721,0
7722,0
7723,1
7724,1
7725,0
7726,0
7727,0
7728,0
7729,1
7730,0
7731,1
7732,1
7733,1
7734,0
7735,1
7736,1
7737,1
7738,1
7739,1
7740,1
7741,0
7742,0
7743,0
7744,1
7745,0
7746,0
7747,1
7748,0
7749,0
7750,0
7751,0
7752,0
7753,1
7754,0
7755,1
7756,1
7757,1
7758,0
7759,1
7760,0
7761,1
7762,0
7763,0
7764,1
7765,1
7766,0
7767,1
7768,0
7769,0
7770,1
7771,0
7772,0
7773,1
7774,1
7775,1
7776,1
7777,0
7778,1
7779,0
7780,1
7781,0
7782,1
7783,0
7784,1
7785,1
7786,1
7787,1
7788,1
7789,0
7790,0
7791,0
7792,1
7793,1
7794,1
7795,0
7796,0
7797,0
7798,0
7799,1
7800,1
7801,1
7802,0
7803,0
7804,1
7805,0
7806,0
7807,0
7808,1
7809,0
7810,0
7811,1
7812,0
7813,0
7814,0
7815,0
7816,0
7817,0
7818,0
7819,0
7820,0
7821,1
7822,1
7823,0
7824,1
7825,1
7826,1
7827,1
7828,1
7829,1
7830,1
7831,1
7832,1
7833,0
7834,1
7835,0
7836,0
7837,1
7838,0
7839,1
7840,0
7841,1
7842,1
7843,0
7844,0
7845,1
7846,1
7847,1
7848,0
7849,0
7850,0
7851,1
7852,1
7853,1
7854,1
7855,0
7856,0
7857,0
7858,0
7859,1
7860,1
7861,1
7862,1
7863,0
7864,0
7865,1
7866,1
7867,0
7868,0
7869,0
7870,1
7871,1
7872,1
7873,0
7874,1
7875,0
7876,1
7877,0
7878,0
7879,1
7880,0
7881,1
7882,1
7883,0
7884,0
7885,0
7886,1
7887,0
7888,1
7889,1
7890,0
7891,0
7892,0
7893,1
7894,0
7895,0
7896,1
7897,1
7898,1
7899,0
7900,0
7901,1
7902,1
7903,0
7904,1
7905,1
7906,1
7907,0
7908,1
7909,1
7910,0
7911,0
7912,0
7913,0
7914,0
7915,0
7916,1
7917,1
7918,1
7919,0
7920,1
7921,1
7922,1
7923,0
7924,0
7925,1
7926,1
7927,1
7928,1
7929,0
7930,0
7931,0
7932,0
7933,0
7934,1
7935,1
7936,1
7937,0
7938,1
7939,0
7940,1
7941,1
7942,0
7943,0
7944,0
7945,1
7946,1
7947,1
7948,0
7949,0
7950,1
7951,1
7952,0
7953,0
7954,0
7955,0
7956,1
7957,0
7958,1
7959,1
7960,0
7961,0
7962,0
7963,1
7964,0
7965,0
7966,1
7967,1
7968,0
7969,1
7970,1
7971,0
7972,0
7973,1
7974,0
7975,0
7976,0
7977,1
7978,0
7979,0
7980,0
7981,1
7982,1
7983,0
7984,0
7985,1
7986,1
7987,1
7988,1
7989,0
7990,0
7991,0
7992,0
7993,0
7994,1
7995,0
7996,0
7997,1
7998,1
7999,1
8000,1
8001,0
8002,0
8003,0
8004,1
8005,1
8006,0
8007,0
8008,0
8009,0
8010,0
8011,1
8012,0
8013,0
8014,1
8015,0
8016,1
8017,1
8018,0
8019,0
8020,0
8021,1
8022,1
8023,0
8024,0
8025,1
8026,0
8027,0
8028,0
8029,1
8030,0
8031,0
8032,1
8033,0
8034,1
8035,1
8036,1
8037,1
8038,0
8039,1
8040,0
8041,0
8042,0
8043,0
8044,1
8045,0
8046,1
8047,0
8048,0
8049,1
8050,1
8051,1
8052,0
8053,0
8054,1
8055,0
8056,0
8057,1
8058,1
8059,1
8060,1
8061,1
8062,1
8063,0
8064,1
8065,1
8066,1
8067,0
8068,0
8069,0
8070,1
8071,0
8072,0
8073,0
8074,0
8075,0
8076,1
8077,1
8078,1
8079,0
8080,1
8081,0
8082,0
8083,0
8084,1
8085,0
8086,0
8087,1
8088,1
8089,0
8090,1
8091,0
8092,0
8093,0
8094,1
8095,0
8096,0
8097,1
8098,1
8099,0
8100,1
8101,1
8102,0
8103,1
8104,1
8105,1
8106,0
8107,1
8108,0
8109,0
8110,0
8111,0
8112,1
8113,0
8114,1
8115,0
8116,0
8117,1
8118,0
8119,0
8120,1
8121,1
8122,0
8123,1
8124,1
8125,1
8126,0
8127,0
8128,1
8129,1
8130,0
8131,1
8132,1
8133,0
8134,1
8135,0
8136,0
8137,0
8138,1
8139,1
8140,1
8141,0
8142,0
8143,0
8144,0
8145,0
8146,1
8147,0
8148,1
8149,1
8150,1
8151,0
8152,0
8153,1
8154,0
8155,0
8156,1
8157,1
8158,0
8159,1
8160,1
8161,1
8162,1
8163,1
8164,1
8165,0
8166,0
8167,1
8168,0
8169,1
8170,0
8171,1
8172,0
8173,0
8174,0
8175,0
8176,0
8177,0
8178,0
8179,1
8180,1
8181,1
8182,1
8183,0
8184,1
8185,1
8186,1
8187,0
8188,1
8189,0
8190,1
8191,0
8192,0
8193,0
8194,0
8195,0
8196,1
8197,1
8198,1
8199,1
8200,1
8201,1
8202,0
8203,1
8204,0
8205,0
8206,0
8207,1
8208,0
8209,1
8210,1
8211,1
8212,0
8213,1
8214,0
8215,0
8216,1
8217,1
8218,1
8219,1
8220,1
8221,1
8222,0
8223,1
8224,1
8225,1
8226,1
8227,1
8228,0
8229,1
8230,0
8231,0
8232,0
8233,0
8234,0
8235,1
8236,0
8237,1
8238,0
8239,1
8240,1
8241,0
8242,0
8243,1
8244,1
8245,0
8246,1
8247,1
8248,0
8249,0
8250,0
8251,1
8252,1
8253,1
8254,0
8255,0
8256,1
8257,0
8258,0
8259,1
8260,0
8261,0
8262,1
8263,1
8264,1
8265,1
8266,0
8267,1
8268,1
8269,0
8270,1
8271,0
8272,0
8273,1
8274,0
8275,0
8276,0
8277,0
8278,1
8279,0
8280,0
8281,1
8282,0
8283,0
8284,0
8285,1
8286,1
8287,0
8288,1
8289,0
8290,1
8291,0
8292,1
8293,1
8294,1
8295,0
8296,1
8297,1
8298,0
8299,1
8300,0
8301,0
8302,1
8303,0
8304,0
8305,0
8306,0
8307,0
8308,1
8309,1
8310,0
8311,1
8312,1
8313,0
8314,1
8315,1
8316,0
8317,1
8318,0
8319,1
8320,0
8321,0
8322,0
8323,0
8324,1
8325,1
8326,0
8327,0
8328,0
8329,1
8330,0
8331,1
8332,1
8333,0
8334,0
8335,1
8336,1
8337,1
8338,1
8339,0
8340,0
8341,1
8342,1
8343,0
8344,1
8345,0
8346,0
8347,1
8348,0
8349,1
8350,0
8351,0
8352,1
8353,1
8354,0
8355,0
8356,1
8357,0
8358,0
8359,1
8360,1
8361,1
8362,1
8363,1
8364,1
8365,0
8366,1
8367,0
8368,0
8369,1
8370,1
8371,0
8372,1
8373,0
8374,0
8375,1
8376,1
8377,0
8378,0
8379,1
8380,0
8381,0
8382,1
8383,0
8384,1
8385,1
8386,0
8387,0
8388,1
8389,1
8390,1
8391,1
8392,1
8393,1
8394,1
8395,0
8396,1
8397,0
8398,1
8399,0
8400,0
8401,1
8402,1
8403,1
8404,1
8405,0
8406,1
8407,1
8408,1
8409,0
8410,0
8411,0
8412,0
8413,1
8414,0
8415,0
8416,0
8417,0
8418,0
8419,0
8420,1
8421,1
8422,0
8423,1
8424,0
8425,1
8426,1
8427,1
8428,1
8429,1
8430,1
8431,0
8432,0
8433,0
8434,0
8435,0
8436,1
8437,1
8438,1
8439,0
8440,1
8441,1
8442,1
8443,0
8444,0
8445,1
8446,1
8447,1
8448,1
8449,1
8450,1
8451,1
8452,0
8453,1
8454,0
8455,0
8456,0
8457,0
8458,1
8459,1
8460,1
8461,1
8462,1
8463,1
8464,0
8465,0
8466,1
8467,0
8468,1
8469,1
8470,1
8471,1
8472,0
8473,0
8474,0
8475,1
8476,0
8477,0
8478,0
8479,1
8480,1
8481,0
8482,0
8483,0
8484,1
8485,0
8486,1
8487,0
8488,0
8489,1
8490,0
8491,1
8492,0
8493,1
8494,1
8495,1
8496,1
8497,0
8498,1
8499,1
8500,0
8501,1
8502,1
8503,0
8504,1
8505,1
8506,0
8507,0
8508,1
8509,0
8510,0
8511,1
8512,0
8513,0
8514,1
8515,1
8516,0
8517,0
8518,1
8519,0
8520,1
8521,1
8522,1
8523,0
8524,0
8525,0
8526,1
8527,1
8528,1
8529,1
8530,0
8531,0
8532,0
8533,0
8534,1
8535,0
8536,1
8537,1
8538,1
8539,0
8540,0
8541,1
8542,0
8543,1
8544,0
8545,1
8546,0
8547,0
8548,0
8549,0
8550,0
8551,0
8552,1
8553,1
8554,1
8555,0
8556,1
8557,0
8558,0
8559,0
8560,0
8561,0
8562,1
8563,0
8564,1
8565,1
8566,0
8567,0
8568,1
8569,0
8570,1
8571,1
8572,0
8573,0
8574,1
8575,1
8576,1
8577,0
8578,1
8579,1
8580,0
8581,0
8582,0
8583,0
8584,1
8585,0
8586,1
8587,1
8588,0
8589,1
8590,1
8591,0
8592,1
8593,0
8594,0
8595,0
