source,target
10559,13277
7663,4419
3827,3260
20057,7233
24250,28168
9439,22453
3238,1028
6104,10177
7794,21432
6546,14087
11125,13870
18656,17057
18038,4820
13181,3510
12934,17967
9185,6360
7791,28521
7398,662
17035,13721
20700,2911
5357,5041
7458,11102
9602,1092
3958,15334
11941,21111
18832,3653
8147,11181
7918,1277
2202,2088
3433,5848
3759,11865
12027,7566
17041,28353
1065,4685
2400,550
1202,16919
11760,15540
2356,18863
16972,931
14885,15008
11667,5610
28312,7133
8347,3316
4311,3906
6065,16911
8512,779
262,16294
3353,8880
4258,9204
1848,22158
13598,9023
726,3972
14949,5901
15004,18807
18610,3027
18895,929
9290,1763
15858,7007
3393,12351
16953,13049
30088,10758
6835,25891
13466,10438
12397,583
8165,9741
24090,2507
8425,11286
367,1126
12827,13860
9573,30052
7145,7497
16063,13707
7228,3268
7997,17743
8737,19964
21427,16983
5578,4726
28556,1941
1833,16357
16908,28086
17485,3842
17615,8642
10652,6571
12549,6688
2046,9674
470,30474
11558,11280
2890,12304
8178,9052
6135,5556
6301,27764
4426,4501
10097,5408
4949,12180
6686,14484
6421,19181
101,24373
16933,28086
21181,21417
16364,6722
4999,29976
12200,17448
3189,806
7559,1487
4055,4210
6480,6013
25478,24129
2040,10864
27906,17621
24250,372
18607,2905
475,10426
8629,3953
19991,2648
12181,6197
16531,3005
3141,9365
21038,5995
10093,3720
28374,28055
3038,8488
28374,21726
2932,8219
13164,20914
5128,4863
10485,10248
3201,15993
2772,11226
27776,16956
12671,14888
9673,11117
7036,21296
15929,8006
8958,5529
11058,14928
11889,28298
21060,8799
6102,18950
6717,14325
4637,8634
3262,10971
15218,992
20134,5043
24928,24291
14721,9781
17294,12811
24279,8785
7409,106
6877,10089
20712,9482
5936,7391
12642,16805
2965,13393
6559,7812
4993,22569
7739,13170
22030,13735
6472,4493
9362,1591
1317,8300
1637,8737
5055,12912
11126,5429
23684,8241
1723,8779
10202,4141
3775,11914
16114,14311
3184,7869
2049,10399
9406,353
21424,6734
5691,28597
4507,2171
21142,6020
28263,6733
9925,5224
15569,59
16769,21745
16161,8845
12810,11872
16779,21364
262,3386
6190,16946
10156,4034
12180,1306
8818,4956
1376,11152
4681,23721
3027,21106
9404,9784
5532,8503
14396,12261
22019,1802
25799,7793
5163,1187
21225,1941
11270,27630
14654,4819
456,29527
13423,9885
19030,2995
1755,9544
7541,5491
21276,24131
27655,4240
13022,11170
30188,10594
27500,6380
28680,28369
2899,5487
5404,2167
11759,6160
5850,5322
1286,7111
4018,16972
7887,9753
8993,13803
3510,5949
15979,8432
5249,21155
11167,17746
5642,21293
12056,12637
21998,5544
3964,5812
4848,1604
12011,28547
1314,7454
28007,24367
11958,4581
30853,3724
17667,18651
1187,4250
6548,3187
17677,25632
18066,21079
5832,9693
10425,3533
9259,6126
2562,10777
3533,14759
199,8380
23769,6160
17575,7701
10663,7120
9811,5059
18898,9318
5099,11251
1091,25819
12689,24424
21261,24074
5832,6180
11234,5388
21241,10205
12487,25206
9971,5876
11118,4083
15589,9466
8671,15970
10553,20850
8234,4076
3745,30924
8216,24898
542,8256
4264,9991
17429,23814
8864,16776
4197,10089
4596,22139
23816,7692
16434,22704
15773,11140
21224,9433
19286,1743
2890,4318
3296,1126
11044,6122
1023,9853
6205,18195
3387,8231
13311,17596
18867,15236
22321,9948
12695,21095
1748,1326
6673,13650
23684,7521
10753,13977
3911,14431
5181,3922
9908,3735
22363,6588
1687,4617
9278,13245
17487,4197
13663,7117
6317,10899
5788,21303
5273,8864
5718,12386
15355,28139
9542,10730
9225,16834
10806,5631
10704,10736
24011,11514
17967,6547
19016,9522
13022,5393
13409,213
3943,4771
18586,28208
2531,11125
10881,6283
28425,16031
3326,6953
16985,12095
705,28257
13828,10597
11744,169
11967,15954
3684,17015
3674,621
16945,2579
612,10631
1003,16544
4565,22089
8121,8629
6993,6665
9855,9442
5628,7309
2465,10953
2961,9485
3652,24059
3302,4275
27828,13295
8321,19028
6704,11817
103,2749
9340,17486
751,11124
820,6528
11601,18750
7774,12671
9767,9122
25886,5675
8117,6530
2957,13362
9233,2935
2585,7016
3931,16796
16884,21211
6176,14105
6235,27782
7017,2167
23892,7408
7546,21076
12121,1018
18060,3547
10248,14016
1227,14950
8127,2174
13516,10407
2366,17399
17655,9047
2168,7346
257,19000
5133,9809
9367,7869
2283,11365
7006,2362
1314,6435
12095,14531
22672,2885
9383,6721
29653,732
10905,30529
18978,6918
24106,3661
27818,21347
28230,1735
15679,10673
7854,4909
13803,10632
4541,8593
15249,2515
17362,22734
19949,13129
21678,7010
2743,30014
55,15985
3043,21241
28399,6563
12136,24012
6279,31126
11434,25330
3920,30529
7185,10524
9182,18196
21739,15422
28105,12992
16466,12767
10550,7155
2228,20865
19732,17839
20914,9965
57,8943
11353,674
16845,14249
11234,23814
9201,3219
21011,513
18196,9268
8869,11599
3599,11232
22018,9848
19637,15570
1207,21454
4804,5699
15978,361
23781,10696
8759,1324
18796,6940
9138,2585
13210,15246
11225,13860
9249,8428
21364,18001
3696,12529
4398,25219
15245,18182
2705,11992
13122,5275
28086,5110
9187,4974
2666,4075
4621,12484
2860,27616
2645,7182
15209,10949
28045,6001
14961,19742
21731,5852
12165,14479
11643,28425
1543,28643
8361,11137
3879,1558
5536,16795
17000,10611
1093,8139
9708,28212
12169,30262
16066,23965
3723,8423
10555,28606
1717,13598
28622,11581
9244,1850
9093,2636
12007,11266
17439,18495
14441,13709
14669,9538
8714,1946
6510,19803
2815,21752
20661,17655
20979,16359
17966,10416
10415,18993
23878,6280
21142,34
4978,23965
9367,9653
4294,15695
23962,4074
1106,3529
28453,4629
4415,20937
1109,11351
8750,13475
3925,6926
27574,8647
21364,16072
14479,1575
4010,19929
24144,24878
18621,11487
7775,27729
5548,922
4866,1377
2760,7677
27769,17841
155,20044
27855,9584
10996,9873
21144,15572
27523,9456
1166,24434
26057,11468
1725,8513
3227,8924
28064,21117
24304,11959
18794,18186
10246,13605
28103,534
14775,27878
15108,9764
6030,405
25274,7497
15409,497
738,10406
2851,10482
9189,2627
19925,998
9698,10093
6773,8697
4457,27585
15314,7636
25276,5608
3365,21054
7356,5686
3547,25237
18628,14379
3056,10616
10845,19915
21274,3180
12298,806
24475,17967
8325,19819
2603,5506
3697,10834
29805,21173
2762,6501
1389,28622
6242,559
3752,27451
1859,9719
27921,587
12496,10370
10512,12340
7586,4169
21095,9192
7366,9173
17615,2860
15919,2341
11745,16110
6786,16287
4363,13409
15005,3000
22019,384
14095,4406
16636,9913
8488,6690
19398,10594
12447,83
4834,6935
5642,4654
14096,9571
3971,28411
18563,3420
1096,1949
1868,4441
23560,15423
20888,13184
28601,4942
5618,6542
6616,9449
4659,12929
16772,5896
13106,22485
5701,10403
6164,9973
6539,9479
5349,27923
4429,1438
10993,16354
10023,12752
737,23942
6357,8523
6996,28583
24862,18036
11391,27801
21422,12288
2024,8829
5444,8225
12751,6965
4590,4375
24176,9839
11129,5170
18330,11959
7362,24469
11416,12336
7335,9050
11718,4231
10204,9567
3690,10654
13703,18865
1480,11418
2602,7867
6353,13461
7578,15807
23774,20237
15281,5041
15691,13855
24280,4708
4345,9306
9283,4992
7143,13003
8023,11334
8917,526
12434,21059
29437,5409
7026,3853
2629,546
28431,7367
140,16485
23876,103
29547,16433
3708,27794
5824,19426
11760,1835
28302,6493
4085,1580
11379,7607
24367,11117
5757,28057
97,2644
4810,6501
7672,16814
6717,19991
18639,8676
14931,5306
2192,27464
2061,20057
4950,7595
9900,13135
751,17585
19923,9522
13021,2049
18766,11934
892,6939
6145,15970
3795,15
7576,13867
10437,4872
18750,1945
1681,11815
7068,5701
3007,6299
9104,17787
16872,3784
30936,28359
8202,6283
17011,626
6172,1368
3400,6321
4520,10911
4743,6592
2882,15012
23715,6932
6481,603
10007,10693
5900,21086
21318,10496
14469,607
11312,28025
24370,7852
1480,7963
8504,19600
2633,7252
13240,401
30155,8460
559,24325
4759,5202
20145,4914
9966,168
6541,814
7634,13133
26656,3450
9915,11425
5116,8579
21017,9479
13609,7443
28065,7008
11049,9701
23818,10931
21175,1788
19000,4872
17040,7625
13992,3927
9917,6021
7005,20190
24297,6052
8967,12980
6120,11427
3304,16845
5898,3491
27983,24445
13664,1778
9336,8154
13560,24406
8669,10687
9299,22446
623,23488
21314,7831
10794,25181
8552,28542
30203,15613
13457,22453
8988,10985
20850,8854
7022,22296
4357,6324
4047,5014
19231,24167
3363,639
2832,9570
6134,2362
11366,9992
3612,7026
4470,18815
3127,8958
15318,18218
4218,2125
11050,15427
5180,15529
1837,18733
18864,7983
11558,4639
9072,19355
5314,1723
8914,9837
11813,7387
6008,18971
8400,15836
9763,3408
5170,7988
10994,29518
9558,4607
4429,5661
5668,8942
1233,19304
5502,4453
8634,5417
21213,19616
1582,9534
23943,5585
8853,22564
1413,7051
11270,9305
11651,20878
22296,876
7247,15351
18865,1991
24304,13557
24449,7935
9383,6965
5893,15721
1661,22612
24449,5139
8693,9040
28134,12930
5831,4499
10420,3391
2011,9821
21017,7202
4857,1453
4667,8811
2982,24024
28606,8938
17919,5438
694,11967
2219,4589
7390,2868
8479,4286
22327,10792
9575,7167
10802,5303
24515,4047
28339,11176
12040,15304
12584,31050
9280,8425
18855,15937
16159,4158
2860,26057
14353,18781
4517,329
16063,20988
28458,22363
16073,23941
15302,9535
3141,1360
28062,19926
9709,18181
4831,4502
2228,8142
6414,11873
8814,6424
28213,8285
27613,11201
23737,4710
6697,5431
16749,1576
5824,1493
9710,9178
15244,27996
8245,5288
9719,12276
6403,4864
11172,15684
27455,16909
17023,12049
1121,30155
957,3427
6592,2363
3617,3163
13268,23934
14240,3491
12342,9802
246,14047
4284,3777
25325,8129
9169,13103
25307,982
29278,2543
12904,15743
5184,27483
3442,2841
4157,9394
5590,22556
8179,14808
5806,14048
18219,13736
28411,6472
24941,7160
18689,8127
12447,10434
8681,992
8464,5903
3641,10649
5069,19924
14654,5897
2836,5758
25878,2942
18195,28661
11273,6598
14500,8598
25078,10111
25259,1627
28507,20890
5069,9190
1899,1127
8651,10319
5875,8668
6559,23791
10040,2425
5569,11867
13194,16956
7211,5470
683,6263
17439,18605
1183,9374
21247,10118
27794,9888
16353,28681
29278,12824
11421,2311
28471,11303
112,5869
6484,6810
15245,6293
3238,28153
9512,12594
8115,27244
24479,3021
4991,15279
3596,29653
11822,6166
28553,30381
12338,8431
1500,4880
27523,3190
19251,18809
28158,28318
1024,22672
3863,5881
1873,4821
4046,6934
2728,1750
5758,10479
2465,7071
23680,10234
12943,28312
24438,6353
16918,21023
14104,14542
4453,10649
4452,6357
9198,20866
29502,5389
8405,28517
27937,3830
16154,165
1020,1513
709,6387
11899,14891
29518,28009
8843,13103
2613,4803
2555,17362
4445,21104
20824,3756
13450,5891
11641,13691
10751,6985
1994,11742
13245,7919
13021,2856
12158,8234
15296,4007
9879,6528
11170,8843
10475,11129
11737,2546
27853,4345
3842,6126
11568,9100
9218,8590
5254,8847
23962,7531
28377,23758
14631,469
1318,19666
14321,15390
18650,9674
24333,11395
9014,12050
8083,24081
13397,7366
14303,8347
504,23988
8914,12520
9752,8155
9178,652
5220,27782
14874,7253
16854,11554
11265,158
5010,11387
3214,23662
12264,28205
3594,13873
6213,19964
24134,2627
25643,20933
4358,9142
10806,817
14307,5089
10573,1992
3930,8517
19015,8326
3825,3868
24034,3083
17163,7286
10212,7291
17638,11554
5984,6688
9848,29451
15568,3516
6925,18872
4936,3251
8707,3124
20874,23932
12153,3012
14493,9193
10401,16494
11390,5635
1971,9854
8090,17364
18738,6980
3766,18914
17890,16857
8458,24321
2358,16801
10529,2338
2203,9085
22054,6149
16907,28695
17025,20179
470,6689
3061,1227
9639,12762
8706,27996
10,1365
1870,24321
8600,6380
7943,2912
23782,6068
16854,15220
27630,19426
20132,11145
7402,13425
16941,27594
6345,4690
8165,8592
12434,6528
497,22453
8393,10984
42,8698
10007,10201
12104,13359
16223,14129
8698,2111
3702,14764
15448,8841
9513,513
7560,9926
4650,7918
16362,4394
19254,3629
19714,5358
1236,18916
11273,13936
8184,17399
4654,8756
13724,21118
578,13186
7562,5027
17296,20248
14363,2164
10485,9403
12390,2918
5224,5087
7276,15555
705,22092
12948,3241
13471,10434
16765,24098
17015,28160
10244,20896
4988,3507
18980,1587
24128,20442
16355,20718
13855,2050
10991,21054
10944,6168
782,18923
3588,5085
11036,6263
3975,18041
5907,3261
18195,8351
28311,7779
5651,7344
14244,28119
18631,5647
3616,3192
1062,2081
15708,9320
6048,5618
42,16762
14012,8685
23956,9656
6917,12102
19922,24062
11651,16751
23560,8311
18966,1479
28137,27925
7692,10676
28585,12633
186,24136
28026,28334
28529,10842
7979,4172
7771,8299
8877,3428
7309,7648
9158,2060
9005,7777
1927,11702
7426,13187
1315,3160
6454,8229
18877,24280
3154,9371
24068,4598
11026,5993
23653,10157
3140,11273
4619,169
9317,8278
18783,24396
22068,12985
11052,1652
20813,10512
13331,9456
7374,21294
11873,15783
13284,14928
822,12286
12755,12104
4688,15373
51,22977
8119,18714
16115,4019
21207,3627
2139,22661
11105,7158
28475,11861
8182,24874
24019,21011
5323,17531
5189,3267
29564,13189
1960,22363
23999,998
4986,8439
5482,7900
24221,1749
14714,3891
10665,13394
15269,21192
2581,2098
28597,1820
11259,316
28300,10013
11401,28139
6920,4539
18031,21978
7167,21738
4256,4645
17930,512
15587,28563
23736,3915
2882,367
11209,4850
3268,10949
5442,8779
9883,2245
24446,24255
11670,8236
11941,6163
761,7394
10630,2394
8556,9700
28085,5690
7139,1577
14928,28064
7802,6142
14234,8739
24469,16773
3905,12094
6565,4441
30506,4173
6835,12196
27782,876
24095,2130
4844,13185
9978,12442
7309,4689
28537,2630
10971,3910
20712,12216
17949,8211
13502,11801
9309,27877
10697,1071
9683,8197
6278,6457
21207,6011
6965,5178
3354,14138
13344,25638
9840,21106
5049,19858
28585,14497
3244,3125
29437,1835
539,5043
11437,17628
3154,5
12554,24214
245,9894
13602,7649
560,22381
858,4205
7038,15303
28439,2619
1164,7663
6889,20854
12824,9208
1155,11636
9384,9682
8229,5907
9931,6267
6103,18993
23114,8278
15008,1251
17028,2896
2528,23798
28604,3693
1208,21431
14572,15783
22478,12928
20867,28359
5914,3055
2341,3096
7799,10940
21120,12709
27608,9823
5252,8643
28576,19919
4120,7334
2483,13133
162,3298
10485,4179
1229,1949
23969,3966
10398,22650
5774,19926
839,761
9683,5380
2497,31100
4045,6160
612,16079
6895,13179
24434,1746
15688,18839
6508,24121
9956,9229
9377,6613
16430,9417
752,13394
9578,25539
4218,4534
20881,13425
8740,12095
28314,18124
27945,1904
11384,11469
9304,11212
214,169
8076,28330
9275,7343
4492,19733
18175,17630
6580,14255
8759,422
7990,17705
7032,18681
18805,12001
9477,5325
3514,6117
11982,8172
9469,6878
12037,14352
11826,21137
9766,1603
28583,6983
1109,4853
4971,3188
4711,9313
15841,8378
3474,1702
20986,4759
2712,7429
2096,3187
22074,19854
16501,10800
6403,13217
13480,11371
5028,4508
10204,17452
1556,4398
10122,7817
16954,4594
17338,22556
14468,3837
23640,27525
4593,19090
6664,25622
18736,19245
5387,6716
15236,21424
1246,3410
237,5060
25864,905
5648,5226
7919,8250
6457,27799
7979,18691
7550,28491
10663,11189
21225,2751
3917,14434
24445,4973
11414,7939
8733,13037
6737,29502
21040,10753
4489,9498
15450,10234
5651,9084
8345,8025
28553,5434
16102,9778
5791,1886
7625,2971
12651,2237
1601,1162
19733,10694
9090,7731
18875,12590
4777,11514
1069,5106
6336,13602
19265,5676
28273,3304
6349,12986
7368,15015
24140,13294
20129,26709
17942,30667
3857,5047
19011,5056
13478,8433
21308,8594
11415,4396
6171,14518
1656,11416
14474,1731
5149,13555
15244,3415
6956,12286
9843,13003
4115,135
15742,18797
25643,9520
14666,1928
129,4886
18852,60
15846,12700
28558,11831
21316,23805
5963,19929
6285,578
10776,8695
8693,7790
8650,4585
6835,16503
7542,6100
2251,2995
12106,24349
28458,6161
11475,5118
4217,16339
7272,15054
9203,23996
8282,19304
8115,13734
19398,27990
15239,945
21273,5202
6583,13664
16336,5102
24450,29485
6874,1766
24915,3773
28405,28505
7100,12299
7111,15424
5663,8835
11757,24000
4104,21679
2015,15424
470,28595
16891,13802
3036,20050
17351,782
16735,21752
12439,6515
9144,29492
11129,7938
10383,27711
5324,14908
2305,3043
13049,4781
15361,316
27734,4907
13478,7145
13096,4250
9203,14244
3868,13312
17246,8305
17247,8887
6652,13294
11353,5401
15381,2054
14321,18184
10693,24461
12024,518
19660,5577
12994,16864
2543,4959
28263,3941
15417,8953
8696,11108
28243,6409
24481,8299
1733,12376
22576,23884
25885,17909
10512,20811
1844,30300
12005,13012
779,2707
4898,9956
17500,6159
15770,27878
7753,3309
407,9538
24487,25206
10087,5645
22693,8462
4574,13010
1716,28409
10334,16516
20053,1997
5153,5910
7125,6503
10663,8239
5552,1255
9875,24071
1261,2466
65,5872
10505,5918
2758,15384
29556,27760
11876,4826
15949,10449
20299,700
2612,5207
17799,10777
7545,15240
14726,5158
7240,23939
10501,24104
24315,24092
1566,1091
4414,27944
2463,11218
11239,17909
28335,21712
1395,3069
18656,9476
12951,15565
27809,8638
1354,6031
21041,8631
22543,6474
13516,24027
16073,4806
13655,21285
16861,13135
3702,4959
22729,8154
6594,7515
11747,292
16927,15242
13733,25995
8569,15529
4756,24066
12284,7646
2493,13556
6875,16849
12299,10935
3877,15339
7035,6282
17789,2274
437,23831
10881,28257
19259,10155
28312,13343
21199,7291
4262,28622
7268,28181
3066,1623
4894,21029
8941,28622
8321,17214
20896,7967
8835,9700
11718,3584
1046,4194
14940,5386
13654,12263
13617,9362
10085,6937
13037,20911
10204,23965
30936,6498
4587,5651
21047,17893
21712,169
6066,3311
28117,16789
668,15949
12350,30802
3724,7670
6985,12350
13613,14098
19304,316
6658,6957
24161,24121
3673,8490
7541,8464
11378,9376
21175,9864
6207,17578
28687,5099
5500,3531
6384,14257
3849,605
4229,6372
10932,18833
2427,2330
22226,5902
22283,10012
27915,7115
17296,4867
17833,21252
20843,15428
8142,2755
224,17057
25219,2562
10805,15648
12765,21026
7431,6164
21264,10701
4713,385
15251,14020
1229,2459
10506,2137
442,20898
9925,16361
14810,15305
11502,28468
3461,5185
27892,8742
3482,9303
7901,3040
4218,3934
27834,4138
3751,8856
12930,8178
14302,30419
27475,2931
3380,8308
3759,7765
8593,5069
3312,8090
4730,7624
15017,20911
18660,8421
21031,8835
6270,11692
14830,7309
8758,3594
6011,7925
2546,7995
14331,15336
7654,25638
7017,644
21003,1250
7692,18619
7087,12538
6044,11758
1974,4580
14088,24889
4741,11592
16957,18973
13170,2580
30381,2704
11129,23878
905,93
3163,3927
9556,7115
2523,13247
15965,8897
16544,28247
15215,23988
2961,15028
8653,8632
11374,8988
18028,6174
3950,3250
12650,9262
8641,8746
12830,18585
10533,18120
27956,11334
5329,554
4941,4550
20033,9317
18736,17417
6137,6244
2645,3627
15228,15459
17240,5391
22049,16957
9542,22450
21059,24349
6323,7442
15315,1698
28669,27491
2206,2813
16173,97
28384,18838
7074,1227
10632,28057
6960,9913
25478,7314
10496,8382
3842,18832
8171,3889
6164,28029
125,9403
7007,7794
10640,4703
1481,7636
6326,17231
13323,10659
2050,4514
11141,1582
6410,422
6771,11861
19029,10730
11640,20712
28197,14352
11289,3833
10300,8891
28318,12052
14041,11817
7390,7760
9883,1558
955,9353
4764,8257
23211,4378
7551,15256
2459,4085
3035,15216
9660,24311
2935,7024
20866,8422
19883,17347
8651,6277
5344,5984
15540,27881
2704,4092
10930,861
8245,13730
8241,3245
3491,28547
16809,8049
22605,7822
7655,549
28182,6425
18966,2849
13245,3516
4895,9695
28016,21754
17581,6093
6262,29478
10496,4803
17045,13936
23782,18196
2446,14063
1803,11014
6142,6415
29523,1928
3830,9381
7282,5507
17485,8413
7988,2831
10745,2788
13024,1662
8038,9787
5206,19232
7471,12604
2416,23947
5844,21432
11821,3919
7266,14039
10402,5592
5882,7833
18797,10203
5830,1881
6011,12186
14813,7985
7864,2960
9657,12991
7473,8697
23665,8735
19222,6429
8061,9480
30262,8188
11606,16811
1751,20985
5115,2093
19285,4317
7068,24191
28604,13006
15964,13197
2630,7539
29434,3419
10319,15218
20944,24502
12282,6768
16868,16599
93,14388
27996,7448
4802,4671
21991,6798
3035,9384
16072,22005
9490,6623
21285,6498
4515,17444
2894,8452
2933,7096
16790,14339
21074,27956
25111,13893
5386,3830
5853,13829
6780,557
15736,24476
8432,30348
3444,214
5463,8023
28245,28585
25551,3092
1254,10438
23704,28312
6456,3362
2621,21347
28597,5345
24411,18764
1597,15215
12038,8204
8419,186
7050,21337
14447,20741
841,14089
5412,1124
18031,5698
22564,10673
5738,24115
9938,542
2729,4553
14604,7456
20854,11363
9843,13027
14427,4388
8142,20210
10062,9826
16285,21118
12295,3809
14408,6762
1302,30569
21753,7160
14451,5608
4133,13331
1742,8897
7487,10523
27973,8695
24463,18959
8604,17702
24863,25219
9927,5154
7790,8486
5587,9270
11588,16835
18061,86
19749,24353
13435,4909
14083,6159
12971,9093
15300,13113
2850,8082
11941,24270
4274,3972
4804,15744
1077,3416
8800,9274
2182,5022
9743,10135
18986,15511
10593,23833
3645,12330
15329,9081
15589,20816
21155,2135
14484,18535
28592,23905
27979,24928
1267,12925
5450,9229
4241,8233
15823,19497
17240,2804
28318,2474
1309,28402
27776,9318
3160,1835
22036,15281
5868,14663
461,16932
17660,12894
24116,1232
8463,9408
7447,249
8885,1148
6801,19921
9228,13170
8210,21174
1709,5787
13793,24095
202,17961
6513,29039
3956,11987
401,7317
38,22449
20008,6201
7435,8698
3547,15950
28478,12828
5394,8503
5659,9443
19462,29441
7431,6316
11842,15391
15443,6920
23842,19236
8645,28545
3123,11099
2836,8885
11049,17615
2275,18028
7656,5660
11509,5836
9242,12783
27745,15019
8758,9893
877,10929
11467,16778
28332,4368
12783,21624
6182,7181
11345,18617
17701,17966
10639,13338
14367,18990
17594,20137
6536,24179
27732,7766
14891,6985
12015,6080
8594,5236
2633,24367
10399,13259
11312,17962
11225,5608
9949,4172
2896,15717
3629,25098
24141,3006
8210,13037
16352,3260
2339,9256
13171,3042
1183,3895
10280,9765
15327,12954
15703,16492
5873,6552
9437,9987
24502,27883
6899,17730
28439,4580
20120,18664
9965,13557
10409,23536
5993,7273
18662,13334
13601,11218
2337,16111
1506,746
23932,18310
1012,12063
15366,744
8319,16230
462,8735
6081,14441
6849,8645
16985,15382
1091,9992
5319,27244
7569,14015
6346,28220
21265,6443
27680,19618
5680,7035
17982,23774
4517,23798
24147,11429
1901,11346
28652,9547
25214,5435
7495,10044
1253,14017
1663,3168
9938,3021
1830,2623
3617,13049
18981,15976
18737,13132
9958,9605
3997,10995
8277,3711
24371,6054
5488,8655
8168,5069
11189,13878
6826,215
20000,672
12827,6157
9958,9241
10205,7439
7382,1730
9820,12263
27548,3148
2392,5768
8733,16531
7559,23714
5563,28149
17172,9844
23977,29278
21079,2380
30988,6648
27901,11436
18937,18954
21707,9777
11866,6598
751,12116
4057,8699
10900,3013
2164,9894
3353,12691
9889,21030
15414,5042
6049,16940
5647,8432
7754,17229
12141,1880
3601,8782
6315,2464
8781,9564
12954,11437
6166,1436
25249,3261
11042,5048
12996,4382
8682,18310
8127,6402
674,12473
7338,10393
12615,4082
11630,24000
27809,15451
5365,3214
2220,9039
21093,12379
23966,28058
10015,10240
3426,914
20445,24345
55,7712
9705,17961
15969,6095
28183,3127
24078,4019
9861,1578
2397,3031
6993,11048
5017,2149
14098,23808
20442,5923
14775,4346
13170,170
15015,3055
3137,19400
17787,13580
18816,10168
12986,3693
24062,21053
4808,24
3106,16035
17970,12779
27793,13123
2692,24133
17452,6196
10630,6513
3982,5697
21701,9142
17362,12979
11119,20134
3138,13709
5046,14928
737,2677
27709,31063
4618,18955
13114,15414
11822,3868
24476,1987
89,1171
12842,10920
14761,24087
5982,9895
6151,10527
3030,4995
8698,8504
23945,13325
5042,6136
11052,8948
4003,6853
3510,15281
14662,28739
7335,10800
23684,8079
14080,18058
8877,362
21359,10621
8349,11259
8848,10553
367,6313
10833,8728
8542,23731
10927,1783
9907,1560
777,1725
1163,16417
20049,15581
30000,27771
11476,2477
11510,24369
13876,4107
13215,7010
11140,2209
15801,4710
12236,4232
20126,28269
9225,25881
1467,11726
20445,5577
7639,10158
8592,27585
2763,27616
10503,9411
10258,28453
1654,11738
14976,21698
12738,8662
2154,245
11955,1895
13245,17899
29422,17555
25995,4272
14531,1558
19879,3793
3030,5906
6796,4326
17509,27904
17461,4935
1091,20952
24017,9096
9126,15452
28087,2214
1486,4691
27979,28104
21195,7201
29556,17784
18981,9320
14514,1281
19027,30950
2976,13366
9297,7546
1430,27937
10589,30006
3690,2088
5401,6378
14154,17296
6692,9854
27423,3099
20905,27777
17019,9622
5417,2932
7251,7990
2425,5533
8038,8705
14506,4633
3596,13427
24424,546
20061,10877
13251,2651
112,2564
6806,1658
4053,11128
2229,5666
10586,10429
7066,5404
4850,28369
14504,5246
14408,16417
10603,27532
30419,13389
20829,6206
13876,532
20944,2524
21724,22505
5964,5544
23868,6203
8289,14154
10236,6099
10370,791
3196,2668
5147,18664
16287,12424
2960,9868
28693,13256
21275,17789
11124,6245
296,20906
2167,18118
7883,15421
8891,4044
16764,241
20184,29461
8424,5629
17967,9659
9346,11422
12709,24092
6620,6134
6802,7075
2568,20870
1485,2255
4500,28475
5613,6588
1444,7207
10156,16234
1229,6127
6364,698
15439,21992
24517,10929
20870,2444
18714,8689
10129,7247
7808,8161
7953,3714
9279,12119
24437,6476
13049,19229
6407,5278
18196,3527
1433,5136
20866,25269
1229,620
14497,17607
19755,7811
27838,18833
3909,6149
21744,9253
8073,3015
8707,27830
3132,12094
28615,12284
5775,12485
13729,16362
20538,18700
7821,15221
1485,6500
1620,8381
30315,744
24296,13103
13280,2576
22696,11817
21739,21706
5437,6863
13113,13215
11476,18738
12057,28258
18718,27728
25388,9256
9588,2341
10630,27892
10155,28542
83,12532
11315,16873
4121,16820
1397,2230
732,5865
3857,24479
15408,549
1008,6307
4924,2117
9777,6448
18635,8601
24050,12353
2347,170
1847,4915
18642,5508
9788,4826
29518,11958
4741,744
7988,2180
2598,7806
18755,8979
8200,24029
929,7309
8238,9119
3103,4995
11366,12786
9605,1933
5293,1285
19748,9900
17984,811
16169,4073
13205,7100
4986,16073
8306,10557
2977,7540
8284,4670
6480,13605
3148,6240
5649,11421
3127,995
2005,19831
1027,19302
20872,8282
23810,2844
4489,9181
11631,10410
6116,3014
14123,13797
8443,9010
15020,13912
5901,10949
21399,14063
9370,7768
6973,5501
4212,11693
18191,27630
5177,4177
21337,6180
29422,10134
22623,8128
8458,6372
12298,22077
28001,11686
18223,21060
4176,14608
7807,21156
21424,14331
13990,4170
8737,6035
19492,21408
14436,7277
28200,12349
18722,19028
2446,10999
7565,1625
10189,7582
5969,3544
9313,20057
11150,1615
4849,7094
1007,15796
28624,15633
21264,12970
12334,11369
21052,7799
13259,13864
12526,6410
7661,30762
2338,1081
28661,27523
21314,24678
9726,8796
736,27484
13599,27740
2392,6153
6485,22329
5111,13116
2909,14103
21098,5667
64,3515
9932,6400
4693,5608
23680,8642
21356,13710
5668,28031
7938,23781
14080,28471
1513,4661
13096,19662
4786,1725
2194,2905
6419,9430
6088,16504
17705,2898
20895,5275
23211,19856
1225,11434
14761,29711
6005,3039
10161,17201
6124,2190
17936,2251
1255,6271
12827,1396
14517,11350
9448,17003
3598,5754
2495,6510
9809,6512
14453,12994
16305,27574
6829,19570
10565,24447
11222,7991
14451,8506
5885,7346
7571,17487
10240,14030
3809,6680
2338,1619
2284,6563
17619,4107
5180,28346
7751,16735
24030,4743
24,13014
21301,2216
6620,1262
6757,8195
28587,24224
8362,12828
4172,15511
6121,8121
